Domain name,Domain type,Agency,Organization name,City,State,Security contact email
watertownwi.gov,City,Non-Federal Agency,City of Watertown,Watertown,WI,HelpDesk@WatertownWI.gov
waterville-me.gov,City,Non-Federal Agency,City of Waterville,Waterville,ME,it@waterville-me.gov
watervillevalleynh.gov,City,Non-Federal Agency,Town of Waterville Valley,Waterville Valley,NH,wvadministration@watervillevalley.org
watongaok.gov,City,Non-Federal Agency,City of Watonga,Watonga,OK,soc@onenet.net
watsontownshipmi.gov,City,Non-Federal Agency,Watson Township,Allegan,MI,tech@watsontownshipmi.gov
watsonville.gov,City,Non-Federal Agency,City of Watsonville,Watsonville,CA,kevin.lew@watsonville.gov
wauconda-il.gov,City,Non-Federal Agency,Village of Wauconda,Wauconda,IL,acoulter@wauconda-il.gov
waukee.gov,City,Non-Federal Agency,City of Waukee,Waukee,IA,infosec@waukee.org
waukeganil.gov,City,Non-Federal Agency,City of Waukegan,Waukegan,IL,(blank)
waukesha-wi.gov,City,Non-Federal Agency,City of Waukesha,Waukesha,WI,kpelzman@waukesha-wi.gov
waupacawi.gov,City,Non-Federal Agency,City of Waupaca,Waupaca,WI,it@cityofwaupaca.org
waurika.gov,City,Non-Federal Agency,City of Waurika,Waurika,OK,citymanager@waurika.gov
wausauwi.gov,City,Non-Federal Agency,City of Wausau,Wausau,WI,security@co.marathon.wi.us
wauwatosa.gov,City,Non-Federal Agency,City of Wauwatosa,Wauwatosa,WI,jali@wauwatosa.net
wauwatosawi.gov,City,Non-Federal Agency,City of Wauwatosa,Wauwatosa,WI,itsecurity@wauwatosa.net
waveland-ms.gov,City,Non-Federal Agency,City of Waveland,Waveland,MS,waveland@waveland-ms.gov
waverlyhallga.gov,City,Non-Federal Agency,Town of Waverly Hall,Waverly Hall,GA,(blank)
waverlypa.gov,City,Non-Federal Agency,Waverly Township,Waverly,PA,adr12289@yahoo.com
waverlytn.gov,City,Non-Federal Agency,City Of Waverly,Waverly,TN,peter@bearwebdesign.com
wawarsingny.gov,City,Non-Federal Agency,Town of Wawarsing,Wawarsing,NY,paul@tuzzolino.com
waycrossga.gov,City,Non-Federal Agency,City of Waycross,Waycross,GA,techteam@waycrossga.com
waynesboropa.gov,City,Non-Federal Agency,Borough of Waynesboro PA,Waynesboro,PA,(blank)
waynesburgpa.gov,City,Non-Federal Agency,Waynesburg Borough,Waynesburg,PA,wbgboro@wbgboro.comcastbiz.net
waynesvillenc.gov,City,Non-Federal Agency,Town of Waynesville,Waynesville,NC,(blank)
waynewashcowi.gov,City,Non-Federal Agency,Town of Wayne,Campbellsport,WI,clerk@townofwayne.washco.wi.gov
wearenh.gov,City,Non-Federal Agency,Town of Weare,Weare,NH,brouse@weare.nh.gov
weatherfordtx.gov,City,Non-Federal Agency,City of Weatherford,Weatherford,TX,ktucker@weatherfordtx.gov
weatherlypa.gov,City,Non-Federal Agency,City of Weatherly,Weatherly,PA,(blank)
weaveral.gov,City,Non-Federal Agency,City of Weaver,Weaver,AL,J.evancho@jlmcoms.com
webstergrovesmo.gov,City,Non-Federal Agency,City of Webster Groves,Webster Groves,MO,security@webstergroves.org
webster-ma.gov,City,Non-Federal Agency,Town of Webster,Webster,MA,support@webster-ma.gov
webster-nh.gov,City,Non-Federal Agency,Town of Webster,Webster,NH,ssavard@ctechint.com
websterny.gov,City,Non-Federal Agency,Town of Webster,Webster,NY,security@ci.webster.ny.us
websternytoday.gov,City,Non-Federal Agency,Town of Webster,Webster,NY,ns-security@ci.webster.ny.us
weehawkennj.gov,City,Non-Federal Agency,Township of Weehawken,Weehawken,NJ,chablitz@police.weehawkennj.gov
weho.gov,City,Non-Federal Agency,City of West Hollywood,West Hollywood,CA,domain-security@weho.org
welaka-fl.gov,City,Non-Federal Agency,Town of Welaka,Welaka,FL,townclerk@welaka-fl.gov
wellesleyma.gov,City,Non-Federal Agency,Town of Wellesley,Wellesley,MA,(blank)
wellfleet-ma.gov,City,Non-Federal Agency,Town of Wellfleet,Wellfleet,MA,rebekah.eldridge@wellfleet-ma.gov
wellingtoncolorado.gov,City,Non-Federal Agency,Town of Wellington,Wellington,CO,itsupport@wellingtoncolorado.gov
wellingtonfl.gov,City,Non-Federal Agency,Village of Wellington,Wellington,FL,itbilling@wellingtonfl.gov
wellstonok.gov,City,Non-Federal Agency,Town of Wellston,Wellston,OK,administrator@townofwellstonok.com
welltonaz.gov,City,Non-Federal Agency,Town of Wellton,Wellton,AZ,sjones@town.wellton.az.us
wenhamma.gov,City,Non-Federal Agency,Town of Wenham,Wenham,MA,admin@wenhamma.gov
wentzvillemo.gov,City,Non-Federal Agency,City of Wentzville,Wentzville,MO,security@wentzvillemo.org
weslacotx.gov,City,Non-Federal Agency,City of Weslaco,Weslaco,TX,(blank)
wesleyville.gov,City,Non-Federal Agency,Wesleyville Borough,Erie,PA,admin@wesleyvilleborough.com
westalliswi.gov,City,Non-Federal Agency,City of West Allis,West Allis,WI,NetAdmin@westalliswi.gov
westamptonnj.gov,City,Non-Federal Agency,Township of Westampton,Westampton,NJ,(blank)
westbathmaine.gov,City,Non-Federal Agency,Town of West Bath,West Bath,ME,security@westbathmaine.gov
westbendwi.gov,City,Non-Federal Agency,City of West Bend,West Bend,WI,lulichk@ci.west-bend.wi.us
westboroughma.gov,City,Non-Federal Agency,Town of Westborough,Westborough,MA,domainsecurity@town.westborough.ma.us
westboylston-ma.gov,City,Non-Federal Agency,Town of West Boylston,West Boylston,MA,(blank)
westbuechelky.gov,City,Non-Federal Agency,City of West Buechel Kentucky,West Buechel,KY,support@kytech.net
westburlingtoniowa.gov,City,Non-Federal Agency,City of West Burlington,West Burlington,IA,newberryb@westburlington.org
westcartilafdnc.gov,City,Non-Federal Agency,Western Carteret Interlocal Cooperation Agency DBA Western Carteret Fire And EMS Department,Cedar Point,NC,wcfd@bizec.rr.com
westchester-il.gov,City,Non-Federal Agency,Village of Westchester,Westchester,IL,dotgovpoc@westchesterpolice.com
westcolumbiasc.gov,City,Non-Federal Agency,"City of West Columbia, SC",West Columbia,SC,lchambers@colacommollc.com
westerlyri.gov,City,Non-Federal Agency,Town of Westerly,Westerly,RI,(blank)
westfairleevt.gov,City,Non-Federal Agency,Town of West Fairlee,West Fairlee,VT,selectboard@westfairleevt.gov
westfargond.gov,City,Non-Federal Agency,State of ND,Bismarck,ND,itsecur@nd.gov
westfieldnj.gov,City,Non-Federal Agency,Town of Westfield,Westfield,NJ,administrator@westfieldnj.gov
westford-ma.gov,City,Non-Federal Agency,Town of Westford,Westford,MA,(blank)
westfordma.gov,City,Non-Federal Agency,"Town of Westford, MA",Westford,MA,(blank)
westfordwi.gov,City,Non-Federal Agency,Town of Westford-Richland County,Cazenovia,WI,westfordclerk@mwt.net
westforkar.gov,City,Non-Federal Agency,City of West Fork,West Fork,AR,(blank)
westfrankfort-il.gov,City,Non-Federal Agency,City of West Frankfort,West Frankfort,IL,tickets@sinc.net
westhamptonma.gov,City,Non-Federal Agency,Town of Westhampton,West,MA,administration@westhamptonma.org
westhartfordct.gov,City,Non-Federal Agency,Town of West Hartford,West Hartford,CT,jay.cathcart@westhartfordct.gov
westhaven-ct.gov,City,Non-Federal Agency,City of West Haven,West Haven,CT,gcurtis@westhaven-ct.gov
westhomesteadpa.gov,City,Non-Federal Agency,West Homestead Borough,West Homestead,PA,kevin@marraccini.com
westjeffersonohio.gov,City,Non-Federal Agency,Village of West Jefferson,West Jefferson,OH,(blank)
westlakehills.gov,City,Non-Federal Agency,City of West Lake Hills,West Lake Hills,TX,security@westlakehills.gov
westlaketx.gov,City,Non-Federal Agency,"Town of Westlake, TX",Westlake,TX,it@westlake-tx.org
westlebanonpa.gov,City,Non-Federal Agency,West Lebanon Township,Lebanon,PA,westlebtwp@comcast.net
westlibertykypolice.gov,City,Non-Federal Agency,West liberty police ,West liberty,KY,swaynelewis@hotmail.com
westlinnoregon.gov,City,Non-Federal Agency,City of West Linn,West Linn,OR,(blank)
westmarlboroughpa.gov,City,Non-Federal Agency,West Marlborough Township,Coatesville,PA,nocnoc@afdaniel.com
westmelbourne.gov,City,Non-Federal Agency,City of West Melbourne,West Melbourne,FL,(blank)
westmemphisar.gov,City,Non-Federal Agency,City of West Memphis,West Memephis,AR,(blank)
westmiltonohio.gov,City,Non-Federal Agency,Municipality of West Milton,West Milton,OH,(blank)
westmilwaukeewi.gov,City,Non-Federal Agency,Village of West Milwaukee,West Milwaukee,WI,netadmin@westmilwaukee.org
westminster-ca.gov,City,Non-Federal Agency,City of Westminster,Westminster,CA,itvm@westminster-ca.gov
westminsterco.gov,City,Non-Federal Agency,CITY OF WESTMINSTER,Westminster,CO,abuse@westminsterco.gov
westminster-ma.gov,City,Non-Federal Agency,"Town of Westminster, Massachusetts",Westminster,MA,dmonty@westminster-ma.gov
westminstermd.gov,City,Non-Federal Agency,City of Westminster,Westminster,MD,(blank)
westmorelandtn.gov,City,Non-Federal Agency,City of Westmoreland,Westmoreland,TN,keshia.troutt@westmorelandtn.gov
westonct.gov,City,Non-Federal Agency,Town of Weston,Weston,CT,novus@westonct.gov
westonfl.gov,City,Non-Federal Agency,"City of Weston, Florida",Weston,FL,mstrzelecki@westonfl.org
westonma.gov,City,Non-Federal Agency,"Town of Weston, MA",Weston,MA,security@westonma.gov
westonwi.gov,City,Non-Federal Agency,Village of Weston,Weston,WI,(blank)
westoveral.gov,City,Non-Federal Agency,City of Westover Alabama,Westover,AL,pzadmin@westoveralabama.org
westoverwv.gov,City,Non-Federal Agency,Westover Police Department,WESTOVER,WV,cclawges@cityowestover.org
westplains.gov,City,Non-Federal Agency,City of West Plains,West Plains,MO,tommy.marcak@westplains.net
westpointne.gov,City,Non-Federal Agency,City of West Point Nebraska,West Point,NE,cityclerk@westpointne.gov
westportct.gov,City,Non-Federal Agency,Town of Westport,Westport,CT,ezhang@westportct.gov
westportisland.gov,City,Non-Federal Agency,Town of Westport Island,Westport Island,ME,security@westportisland.gov
westport-ma.gov,City,Non-Federal Agency,"Town Of Westport, MA",Westport,MA,WebMaster@westport-ma.gov
westportok.gov,City,Non-Federal Agency,Town of Westport,Cleveland,OK,(blank)
westsalemwi.gov,City,Non-Federal Agency,Village of West Salem,West Salem,WI,level2@mcsnetworks.com
weststockbridge-ma.gov,City,Non-Federal Agency,Town of West Stockbridge,West Stockbridge,MA,admin@weststockbridge-ma.gov
westterrehautein.gov,City,Non-Federal Agency,Town of West Terre Haute,West Terre Haute,IN,wbark@westterrehautepolice.com
westtisbury-ma.gov,City,Non-Federal Agency,Town of West Tisbury,West Tisbury,MA,(blank)
westutx.gov,City,Non-Federal Agency,City of West University Place,West University Place ,TX,rbrown@westutx.gov
westviewpa.gov,City,Non-Federal Agency,Borough of West View,Pittsburgh,PA,info@wvboro.com
westwarwickri.gov,City,Non-Federal Agency,Town of West Warwick,West Warwick,RI,wwritmo@gmail.com
westwoodhillsks.gov,City,Non-Federal Agency,City of Westwood Hills,Westwood Hills,KS,clerk@westwoodhillsks.gov
westwood-ma.gov,City,Non-Federal Agency,City of Westwood,Westwood,MA,it@townhall.westwood.maus
westwoodma.gov,City,Non-Federal Agency,Town of Westwood Massachusetts,Westwood,MA,security@townhall.westwood.ma.us
westwoodnj.gov,City,Non-Federal Agency,Borough of Westwood,Westwood,NJ,dayer@westwoodnj.gov
westyorkpa.gov,City,Non-Federal Agency,West York Borough,York,PA,(blank)
wethersfieldct.gov,City,Non-Federal Agency,Town of Wethersfield,Wethersfield,CT,it_services@wethersfieldct.gov
wetumpkaal.gov,City,Non-Federal Agency,City of Wetumpka,Wetumpka,AL,jim@cityofwetumpka.com
wfbvillage.gov,City,Non-Federal Agency,Village of Whitefish Bay,Whitefish Bay,WI,manager@wfbvillage.org
wga.gov,City,Non-Federal Agency,City of Washington,Washington,GA,helpdesk@capitaldatainc.com
wgfl.gov,City,Non-Federal Agency,"City of Winter Garden, FL",Winter Garden,FL,security@cwgdn.com
wheatfieldtwpmi.gov,City,Non-Federal Agency,Wheatfield Township,Williamston,MI,kps@shumakergroup.com
wheatridge.gov,City,Non-Federal Agency,City of Wheat Ridge,Wheat Ridge,CO,itservice@ci.wheatridge.co.us
wheelingil.gov,City,Non-Federal Agency,Village of Wheeling,Wheeling,IL,(blank)
whitefieldnhpd.gov,City,Non-Federal Agency,Whitefield Police Department,Whitefield,NH,support@ccsnh.com
whitefishtownshipmi.gov,City,Non-Federal Agency,Whitefish Township,Paradise,MI,kps@shumakergroup.com
whitefordtownshipmi.gov,City,Non-Federal Agency,Whiteford Township,Ottawa Lake,MI,kps@shumakergroup.com
whitehallal.gov,City,Non-Federal Agency,Town of White Hall,White Hall,AL,rodney@ram-computers.net
whitehouseoh.gov,City,Non-Federal Agency,Village of Whitehouse,Whitehouse,OH,(blank)
whitehousetn.gov,City,Non-Federal Agency,City of White House,White House,TN,admin@whitehousetn.gov
whitepinetn.gov,City,Non-Federal Agency,Town of White Pine,White Pine,TN,(blank)
whiteplainsny.gov,City,Non-Federal Agency,City of White Plains,White Plains,NY,is@whiteplainsny.gov
whitesalmonwa.gov,City,Non-Federal Agency,City of White Salmon,White Salmon,WA,clerktreasurer@ci.white-salmon.wa.us
whitestoneva.gov,City,Non-Federal Agency,Town of White Stone INC,White Stone,VA,(blank)
whitevillenc.gov,City,Non-Federal Agency,City of Whiteville,Whiteville,NC,(blank)
whitewaterks.gov,City,Non-Federal Agency,City of Whitewater,Whitewater,KS,domains@kspublishingventures.com
whitewatertownshipmi.gov,City,Non-Federal Agency,Whitewater Township,Williamsburg,MI,kcollins@netlinkbus.com
whitewater-wi.gov,City,Non-Federal Agency,City of Whitewater,Whitewater,WI,tneubeck@whitewater-wi.gov
whitman-ma.gov,City,Non-Federal Agency,Town of Whitman,Whitman,MA,(blank)
whittieralaska.gov,City,Non-Federal Agency,City of Whittier,Whittier,AK,citymanager@whittieralaska.gov
wichitafallstx.gov,City,Non-Federal Agency,City of Wichita Falls,Wichita Falls,TX,(blank)
wichita.gov,City,Non-Federal Agency,City of Wichita,Wichita,KS,MDAWSON@wichita.gov
wickenburgaz.gov,City,Non-Federal Agency,Town of Wickenburg ,Wickenburg,AZ,soc@gmi.com
wiederkehrvillagear.gov,City,Non-Federal Agency,City of Wiederkehr Village,Wiederkehr Village,AR,(blank)
wilbraham-ma.gov,City,Non-Federal Agency,Town Of Wilbraham,Wilbraham,MA,domainsecurity@wilbraham-ma.gov
wilderky.gov,City,Non-Federal Agency,City of Wilder,Wilder,KY,itdept@campbellcountyky.gov
wildwood-fl.gov,City,Non-Federal Agency,City of Wildwood,Wildwood,FL,support@wildwood-fl.gov
wildwoodpolice-fl.gov,City,Non-Federal Agency,City of Wildwood Police Department,Wildwood,FL,support@wildwood-fl.gov
wilkes-barretownship.gov,City,Non-Federal Agency,Wilkes-Barre Township,Wilkes-Barre Township,PA,webmaster@twp.wilkesbarre.pa.us
wilkinsburgpa.gov,City,Non-Federal Agency,Borough of Wilkinsburg,Wilkinsburg,PA,(blank)
willaminaoregon.gov,City,Non-Federal Agency,City of Oregon,Willamina,OR,clarks@ci.willamina.or.us
willardohio.gov,City,Non-Federal Agency,City of Willard,Willard,OH,rgillmor@willardohio.gov
willardwi.gov,City,Non-Federal Agency,Town of Willard,Conrath,WI,townofwillardtech@gmail.com
williamsaz.gov,City,Non-Federal Agency,City of Williams,Williams,AZ,(blank)
williamsburgiowa.gov,City,Non-Federal Agency,City of Williamsburg,Williamsburg,IA,(blank)
williamsburgva.gov,City,Non-Federal Agency,City of Williamsburg,Williamsburg,VA,mbarham@williamsburgva.gov
williamsportmd.gov,City,Non-Federal Agency,"Town of Williamsport, Maryland",Williamsport,MD,crooney@williamsportmd.org
williamstonmipd.gov,City,Non-Federal Agency,Williamston Police Department,Williamston,MI,adminasst@williamston-mi.us
williamstownma.gov,City,Non-Federal Agency,Town of Williamstown,Williamstown,MA,(blank)
williamstownmi.gov,City,Non-Federal Agency,Williamstown Township,Williamstown,MI,security@williamstownmi.gov
willingboronj.gov,City,Non-Federal Agency,Willingboro Township,Willingboro,NJ,sobryant@willingboronj.gov
willingtonct.gov,City,Non-Federal Agency,Town of Willington,Willington,CT,kicart@novusinsight.com
willistonpdvt.gov,City,Non-Federal Agency,Williston Police Department,Williston,VT,alerts@willistonpdvt.org
willmarmn.gov,City,Non-Federal Agency,City of Willmar,Willmar,MN,citydp@willmarmn.gov
willoughbyhills-oh.gov,City,Non-Federal Agency,City of Willoughby Hills,Willoughby Hills,OH,finance@willoughbyhills-oh.gov
willoughbyhillsohio.gov,City,Non-Federal Agency,City of Willoughby Hills,Willoughby Hills,OH,nfalcone@lakecountyohio.gov
willowparktx.gov,City,Non-Federal Agency,City of Willow Park,Willow Park,TX,todd@covingtonservices.us
willowsprings-il.gov,City,Non-Federal Agency,"Village of Willow Springs, Illinois",Willow Springs,IL,cpatno@hyper-it.com
willspointtx.gov,City,Non-Federal Agency,City of Wills Point,Wills Point,TX,along@willspointtx.gov
wilmette.gov,City,Non-Federal Agency,Village of Wilmette,Wilmette,IL,notices@wilmette.com
wilmingtonde.gov,City,Non-Federal Agency,City of Wilmington,Wilmington,DE,admin@wilmingtonde.gov
wilmington-il.gov,City,Non-Federal Agency,City of Wilmington,Wilmington,IL,techadmin@wilmington-il.com
wilmingtonma.gov,City,Non-Federal Agency,Town of Wilmington,wilmington,MA,(blank)
wilmington-nc.gov,City,Non-Federal Agency,City of Wilmington,Wilmington,NC,jonathan.hobbs@wilmingtonnc.gov
wilmingtonnc.gov,City,Non-Federal Agency,City of Wilmington,Wilmington,NC,jonathan.hobbs@wilmingtonnc.gov
wilmingtonohio.gov,City,Non-Federal Agency,"City of Wilmington, Ohio",Wilmington,OH,support@makeshark.com
wilson-lincoln-wi.gov,City,Non-Federal Agency,Town of Wilson,Tomahawk,WI,dsennett0638@gmail.com
wilsonvilleoregon.gov,City,Non-Federal Agency,City of Wilsonville,Wilsonville,OR,(blank)
wiltoniowa.gov,City,Non-Federal Agency,City of Wilton,Wilton,IA,dclark@wiltoniowa.org
wiltonmanors.gov,City,Non-Federal Agency,City of Wilton Manors,Wilton Manors,FL,plandi@wiltonmanors.com
wiltonnh.gov,City,Non-Federal Agency,Town of Wilton ,Wilton,NH,software@eaglemsp.com
winchendon-ma.gov,City,Non-Federal Agency,Town of Winchendon MA,Winchendon,MA,admin@townofwinchendon.com
winchester-in.gov,City,Non-Federal Agency,City of Winchester,Winchester,IN,(blank)
winchester-nh.gov,City,Non-Federal Agency,Town of Winchester,Winchester,NH,(blank)
winchesterva.gov,City,Non-Federal Agency,City of Winchester,Winchester,VA,ext.security@winchesterva.gov
windcrest-tx.gov,City,Non-Federal Agency,City of Windcrest,Windcrest,TX,NWITMER@WINDCREST-TX.GOV
windgap-pa.gov,City,Non-Federal Agency,Wind Gap Borough,Wind Gap,PA,travis@triscari.com
windhamct.gov,City,Non-Federal Agency,Town of Windham,Storrs Mansfield,CT,(blank)
windhamnh.gov,City,Non-Federal Agency,Town of Windham,Windham,NH,ITDirector@WindhamNH.gov
windhamvillageoh.gov,City,Non-Federal Agency,The Village of Windham Ohio,Windham,OH,rgaringer.wpd@gmail.com
windsornc.gov,City,Non-Federal Agency,Town of Windsor,Windsor,NC,windsor.pd@mchsi.com
windsor-va.gov,City,Non-Federal Agency,"Town of Windsor, Virginia",Windsor,VA,serversecurity@insercorp.com
windsorwi.gov,City,Non-Federal Agency,Village of Windsor,DeForest,WI,(blank)
winfieldtownshipmi.gov,City,Non-Federal Agency,WInfield Township,Howard City,MI,kps@shumakergroup.com
winkelmanaz.gov,City,Non-Federal Agency,Town of Winkelman,Winkelman,AZ,gruiz@townofwinkelman.com
winneconnewi.gov,City,Non-Federal Agency,Village of Winneconne,Winneconne,WI,jbartow@winhaven.net
winonamn.gov,City,Non-Federal Agency,City of Winona,Winona,MN,websecurity@ci.winona.mn.us
winonatx.gov,City,Non-Federal Agency,"City of Winona, Texas",Winona,TX,mayor@winonatx.gov
winooskivt.gov,City,Non-Federal Agency,City of Winooski,Winooski,VT,communications@winooskivt.gov
winslowaz.gov,City,Non-Federal Agency,City Of Winslow,Winslow,AZ,(blank)
