Domain name,Domain type,Agency,Organization name,City,State,Security contact email
votehamiltoncountyohio.gov,County,Non-Federal Agency,Hamilton County Board of Elections,Norwood,OH,hcboe.cyber@boe.hamiltoncountyohio.gov
votehighlands.gov,County,Non-Federal Agency,Supervisor of Elections,Sebring,FL,itsecurity@hcclerk.org
votehillsborough.gov,County,Non-Federal Agency,Hillsborough County Supervisor of Elections,Tampa,FL,(blank)
votejacksonfl.gov,County,Non-Federal Agency,Jackson County Supervisor of Elections,Marianna,FL,email@votejacksonfl.gov
votejeffcoco.gov,County,Non-Federal Agency,Jefferson County Clerk & Recorder,Golden,CO,elections@votejeffco.com
votelevy.gov,County,Non-Federal Agency,Levy County Supervisor of Elections,Bronson,FL,elections@votelevy.gov
voteloraincountyohio.gov,County,Non-Federal Agency,Lorain County Board of Elections,Lorain,OH,dgoodell@lorain.boe.ohio.gov
votemanatee.gov,County,Non-Federal Agency,Manatee County Supervisor of Elections Office,Bradenton,FL,(blank)
votemarion.gov,County,Non-Federal Agency,Supervisor of Elections Marion County,Ocala,FL,ckyle@votemarion.gov
voteokaloosa.gov,County,Non-Federal Agency,Okaloosa County Elections Office,Crestview,FL,plux@myokaloosa.com
voteokeechobee.gov,County,Non-Federal Agency,Okeechobee County Supervisor of Elections,Okeechobee,FL,technology@voteokeechobee.gov
voteosceola.gov,County,Non-Federal Agency,Osceola County Supervisor of Elections,Kissimmee,FL,security@voteosceola.gov
votepalmbeach.gov,County,Non-Federal Agency,Palm Beach County Supervisor of Elections,West Palm Beach,FL,luis@votepalmbeach.gov
votepinellas.gov,County,Non-Federal Agency,Pinellas County Supervisor of Elections,Largo,FL,soeit@votepinellas.com
votesantarosa.gov,County,Non-Federal Agency,Santa Rosa County,Milton,FL,jonathan.davidson@net-com.com
votescotttn.gov,County,Non-Federal Agency,Scott County Election Commission,Huntsville,TN,tonyhamblin14@yahoo.com
votesjc.gov,County,Non-Federal Agency,St Johns County Supervisor of Elections,St. Augustine,FL,soetech@votesjc.gov
votestanlycountync.gov,County,Non-Federal Agency,Stanly County Elections,Albemarle,NC,it@stanlycountync.gov
votetomgreencounty.gov,County,Non-Federal Agency,Tom Green County,San Angelo,TX,Justin.thornton@co.tom-green.tx.us
vrecc-nm.gov,County,Non-Federal Agency,Valencia Regional Emergency Communications Center (VRECC),Los Lunas,NM,achavez@vrecc-nm.gov
wakecountync.gov,County,Non-Federal Agency,Wake County,Raleigh,NC,is.securityservices@wake.gov
wake.gov,County,Non-Federal Agency,Wake County Information Services,Raleigh,NC,is.securityservices@wake.gov
wakullaelectionfl.gov,County,Non-Federal Agency,Wakulla County Supervisor of Elections,Crawfordville,FL,wakullacountysoe@wakullaelection.com
wakullavotes.gov,County,Non-Federal Agency,Wakulla County Supervisor of Elections,Crawfordville,FL,wakullaSOE@wakullaelectionfl.gov
waldocountyme.gov,County,Non-Federal Agency,County of Waldo,Belfast,ME,itmanager@waldocountyme.gov
walkercountyga.gov,County,Non-Federal Agency,Walker County Government,LaFayette,GA,(blank)
walkercountytx.gov,County,Non-Federal Agency,Walker County Texas,Huntsville,TX,it@co.walker.tx.us
wallowacounty.gov,County,Non-Federal Agency,Wallowa County Government,Enterprise,OR,wctech@co.wallowa.or.us
waltoncountyga.gov,County,Non-Federal Agency,Walton County Board of Commissioners,Monroe,GA,(blank)
wardnd.gov,County,Non-Federal Agency,Ward County,Minot,ND,jason.blowers@wardnd.com
warecountyga.gov,County,Non-Federal Agency,Ware County Government,Wacross,GA,itdept@warecounty.com
warrencountyga.gov,County,Non-Federal Agency,Warren County Board of Commissioners,Warrenton,GA,security@warrencountyga.gov
warrencountyia.gov,County,Non-Federal Agency,Warren County,Indianola,IA,it@warrencountyia.org
warrencountyil.gov,County,Non-Federal Agency,Warren County,Monmouth,IL,security@warrencountyil.gov
warrencountyky.gov,County,Non-Federal Agency,Warren County Government,Bowling Green,KY,chuck@crowdsouth.com
warrencountync.gov,County,Non-Federal Agency,Warren County,Warrenton,NC,FILIPCVRKIC@WARRENCOUNTYNC.GOV
warrencountynj.gov,County,Non-Federal Agency,County of Warren NJ,Belvidere,NJ,infosec@co.warren.nj.us
warrencountyny.gov,County,Non-Federal Agency,Warren County,Lake George,NY,boutind@warrencountyny.gov
warrencountyohio.gov,County,Non-Federal Agency,Warren County,Lebanon,OH,support@co.warren.oh.us
warrencountypa.gov,County,Non-Federal Agency,Warren County,Warren,PA,gbill@warrencountypa.gov
warrencountytn.gov,County,Non-Federal Agency,Warren County,McMinnville,TN,(blank)
warrencountyva.gov,County,Non-Federal Agency,Warren County VA,Front Royal,VA,tstewart@warrencountyva.gov
warrentwpstjosephco-in.gov,County,Non-Federal Agency,Warren Township,South Bend,IN,dj@phonedatasupport.net
warrickcounty.gov,County,Non-Federal Agency,Warrick County Commissioners,Boonville,IN,website@warrickcounty.gov
wasatchcounty.gov,County,Non-Federal Agency,Wasatch County Information Systems,Heber City,UT,govdomainalerts@wasatch.utah.gov
wasatchsheriff.gov,County,Non-Federal Agency,Wasatch County Sheriff's Office,,,(blank)
wasecacounty.gov,County,Non-Federal Agency,Waseca County,Waseca,MN,informationtechnology@co.waseca.mn.us
washakiecountywy.gov,County,Non-Federal Agency,Washakie County,Worland,WY,billm@consul-comp.com
washcowi.gov,County,Non-Federal Agency,Washington County,West Bend,WI,joel.woppert@washcowisco.gov
washcowisco.gov,County,Non-Federal Agency,Washington County,West Bend,WI,joel.woppert@washcowisco.gov
washingtoncopa.gov,County,Non-Federal Agency,Washington County,Washington,PA,andersonr@co.washington.pa.us
washingtoncountyar.gov,County,Non-Federal Agency,Washington County Arkansas,Fayetteville,AR,kjohns@washingtoncountyar.gov
washingtoncountyga.gov,County,Non-Federal Agency,Washington County Board of Commissioners ,Sandersville,GA,(blank)
washingtoncountyhomeoh.gov,County,Non-Federal Agency,Washington County Home,Marietta,OH,sentinel@washingtoncountyhomeoh.gov
washingtoncountyid.gov,County,Non-Federal Agency,Washington County,Weiser,ID,security@co.washington.id.us
washingtoncountyks.gov,County,Non-Federal Agency,Washington County,Washington,KS,(blank)
washingtoncountymn.gov,County,Non-Federal Agency,Washington Counthy,Stillwater,MN,IT-Security@co.washington.mn.us
washingtoncountyne.gov,County,Non-Federal Agency,Washington County Courthouse,Blair,NE,james.urwiller@turnkeynerds.com
washingtoncountyny.gov,County,Non-Federal Agency,Washington County,Fort Edward,NY,rmylott@washingtoncountyny.gov
washingtoncountyor.gov,County,Non-Federal Agency,Washington County,Hillsboro,OR,infosec@washingtoncountyor.gov
washingtoncountysheriffne.gov,County,Non-Federal Agency,Washington County Sheriff,Blair,NE,james.urwiller@turnkeynerds.com
washingtoncountytx.gov,County,Non-Federal Agency,Washington County Texas,Brenham,TX,itdepartment@wacounty.com
washingtoncountywi.gov,County,Non-Federal Agency,Washington County,West Bend,WI,joel.woppert@washcowisco.gov
washoecounty.gov,County,Non-Federal Agency,Washoe County,Reno,NV,itsecurity@washoecounty.us
washozwi.gov,County,Non-Federal Agency,Washington County,West Bend,WI,joel.woppert@washcowisco.gov
washtenawcounty-mi.gov,County,Non-Federal Agency,Washtenaw County Government,Ann Arbor,MI,delshr@washtenaw.org
washtenaw.gov,County,Non-Federal Agency,"Washtenaw County, Michigan",Ann Arbor,MI,fieldert@washtenaw.org
wataugacountync.gov,County,Non-Federal Agency,Watauga County,Boone,NC,drew.eggers@watgov.org
waukeshacounty.gov,County,Non-Federal Agency,Waukesha County Government,Waukesha,WI,security@waukeshacounty.gov
waukeshacounty-wi.gov,County,Non-Federal Agency,Waukesha County Government,Waukesha,WI,security@waukeshacounty.gov
waupacacounty-wi.gov,County,Non-Federal Agency,Waupaca County,Waupaca,WI,ishelp.desk@co.waupaca.wi.us
wausharacountywi.gov,County,Non-Federal Agency,Waushara County,Wautoma,WI,barry.west@co.waushara.wi.us
waynecounty-ga.gov,County,Non-Federal Agency,Wayne County Sherriff's Office,Jesup,GA,amy.roberson@waynecounty-ga.gov
waynecountyil.gov,County,Non-Federal Agency,"COUNTY OF, WAYNE",FAIRFIELD,IL,sheriffotey@gmail.com
waynecountymi.gov,County,Non-Federal Agency,Charter County of Wayne,Detroit,MI,domainmng@waynecounty.com
waynecountymo.gov,County,Non-Federal Agency,Wayne County Commission,Greenville,MO,curt@cmvlimited.com
waynecountyms.gov,County,Non-Federal Agency,Wayne County Board of Supervisors,Waynesboro,MS,tommyh@benecominc.com
waynecountyne.gov,County,Non-Federal Agency,Wayne County,Wayne,NE,(blank)
waynecountyny.gov,County,Non-Federal Agency,Wayne County NY,Lyons,NY,mury@co.wayne.ny.us
waynecountyoh.gov,County,Non-Federal Agency,"Wayne County, Ohio",Wooster,OH,commit@wayneohio.org
waynecountypa.gov,County,Non-Federal Agency,Wayne County Courthouse,Honesdale,PA,techs@waynecountypa.gov
waynecountytn.gov,County,Non-Federal Agency,Wayne County Government,Waynesboro,TN,(blank)
wcema-ok.gov,County,Non-Federal Agency,Washington County Emergency Management,Bartlesville,OK,wcemacomms@gmail.com
wcsoe.gov,County,Non-Federal Agency,Washington County Supervisor of Election,Chipley,FL,wmayo@wcsoe.gov
weakleycountytn.gov,County,Non-Federal Agency,Weakley County Government Department of Finance,Dresden,TN,(blank)
webbcountytx.gov,County,Non-Federal Agency,Webb County,Laredo,TX,(blank)
webercountyutah.gov,County,Non-Federal Agency,Weber County ,Ogden,UT,(blank)
weberelections.gov,County,Non-Federal Agency,Weber County Elections,Ogden,UT,mmortensen@co.weber.ut.us
webstercountyia.gov,County,Non-Federal Agency,Webster County,Fort Dodge,IA,abuse@webstercountyia.org
webstercountymo.gov,County,Non-Federal Agency,Webster County,Marshfield,MO,nmorris@webstercountymo.gov
weld.gov,County,Non-Federal Agency,Weld County Colorado,Greeley,CO,ITSecurity@weldgov.com
weldvotes.gov,County,Non-Federal Agency,Weld County Govenrment,Greeley,CO,ITSecurity@weldgov.com
westchestercountyny.gov,County,Non-Federal Agency,County of Westchester,White Plains,NY,(blank)
westmorelandcountypa.gov,County,Non-Federal Agency,Westmoreland County,Greensburg,PA,ISSecurity@co.westmoreland.pa.us
wheatlandcomt.gov,County,Non-Federal Agency,Wheatland County,Harlowton,MT,garrett@dismt.com
wheelercountyne.gov,County,Non-Federal Agency,Wheeler County Nebraska ,Bartlett,NE,support@appliedconnective.com
whitecountyga.gov,County,Non-Federal Agency,White County Board of Commissioners,Cleveland,GA,jwitcher@whitecounty.net
whitecounty-il.gov,County,Non-Federal Agency,White County Government,Carmi,IL,govdomains@i7media.net
whitecountytn.gov,County,Non-Federal Agency,White County Tennessee,Sparta,TN,(blank)
whitepinecountynv.gov,County,Non-Federal Agency,White Pine County,Ely,NV,(blank)
whitesidecountyil.gov,County,Non-Federal Agency,Whiteside County IT,Morrison,IL,ms@whiteside.org
whitfieldcountyga.gov,County,Non-Federal Agency,Whitfield County Board of Commissioners,Dalton,GA,security@whitfieldcountyga.gov
whitmancounty.gov,County,Non-Federal Agency,Whitman County,Colfax,WA,craig.wines@whitmancounty.net
wilcotx.gov,County,Non-Federal Agency,Williamson County Texas,Georgetown,TX,security@wilco.org
wilkincounty.gov,County,Non-Federal Agency,Wilkin County,Breckenridge,MN,it@wilkincounty.gov
willcounty911.gov,County,Non-Federal Agency,Will County 911 Emergency Telephone System Board,Joliet,IL,support@willcounty911.gov
willcountyclerk.gov,County,Non-Federal Agency,Will County Illinois,Joliet,IL,support@willcountyillinois.com
willcounty.gov,County,Non-Federal Agency,County of Will,Joliet,IL,support@willcountyillinois.com
willcountysao.gov,County,Non-Federal Agency,Will County States Attorney Office,Joliet,IL,support@willcountyillinois.com
williamscountyoh.gov,County,Non-Federal Agency,Williams County Government,Bryan,OH,webmaster@wmsco.org
williamsoncountyema-il.gov,County,Non-Federal Agency,Williamson County Emergency Management Agency,Marion,IL,(blank)
williamsoncountyil.gov,County,Non-Federal Agency,Williamson County Government,Marion,IL,dean@mayernetworks.com
williamsoncounty-tn.gov,County,Non-Federal Agency,Williamson County Tennessee Government,Franklin,TN,(blank)
wilsoncountync.gov,County,Non-Federal Agency,Wilson County Government,Wilson,NC,rwiggins@wilsoncountync.gov
wilsoncountytn.gov,County,Non-Federal Agency,Wilson County Government,Lebanon,TN,(blank)
wilsoncountytx.gov,County,Non-Federal Agency,County of Wilson,Floresville,TX,jholcombe@wilsoncountytx.gov
wilsontnvotes.gov,County,Non-Federal Agency,Wilson County Election Commission,Lebanon,TN,security@wilsonelections.com
wincoil.gov,County,Non-Federal Agency,Winnebago County,Rockford,IL,(blank)
windhamcountyvt.gov,County,Non-Federal Agency,Windham County Sheriff's Office,Brattleboro,VT,(blank)
winklercotxtax.gov,County,Non-Federal Agency,Winkler County Tax Office,Kermit,TX,mark.terry@co.winkler.tx.us
winnebagocountyiowa.gov,County,Non-Federal Agency,Winnebago County,Forest City,IA,abuse@winnebagocountyiowa.gov
winnebagocountywi.gov,County,Non-Federal Agency,Winnebago County,Oshkosh,WI,security@winnebagocountywi.gov
wirtcountywvsheriff.gov,County,Non-Federal Agency,Wirt County Sheriff Department,Elizabeth,WV,webmaster@wirtcountywvsheriff.gov
wisecountytx.gov,County,Non-Federal Agency,Wise County,Decatur,TX,sysadmin@co.wise.tx.us
woodburycountyiowa.gov,County,Non-Federal Agency,Woodbury County Iowa,Sioux City,IA,(blank)
woodcountyohio.gov,County,Non-Federal Agency,Wood County Commissioners,Bowling Green,OH,bhendricks@woodcountyohio.gov
woodcountywi.gov,County,Non-Federal Agency,County of Wood,Wisconsin Rapids,WI,security@co.wood.wi.us
woodfordcountyil.gov,County,Non-Federal Agency,County of Woodford,Eureka,IL,cshearhod@heart.net
woodfordcountyky.gov,County,Non-Federal Agency,Woodford County Fiscal Court,Versailles,KY,(blank)
woodruffcountyar.gov,County,Non-Federal Agency,Woodruff County Arkansas,Augusta,AR,markm@bjmweb.com
woodscountyok.gov,County,Non-Federal Agency,Woods County,Alva,OK,ethanf@woodscounty.net
worcestermd.gov,County,Non-Federal Agency,Worcester County Government,Snow Hill,MD,WorcesterMD-notify@co.worcester.md.us
worthcountyiowa.gov,County,Non-Federal Agency,Worth County,Northwood,IA,sam.warren@worthcounty.org
wrightcountymo911.gov,County,Non-Federal Agency,Wright County Emergency Services Board,Mountain Grove,MO,support@strongholddata.com
wrightcountymo.gov,County,Non-Federal Agency,Wright County,Hartville,MO,wright@sos.mo.gov
wwcowa.gov,County,Non-Federal Agency,Walla Walla County,Walla Walla,WA,technologyservices@co.walla-walla.wa.us
wyandotboardofelectionsohio.gov,County,Non-Federal Agency,Wyandot County Board of Elections,Upper Sandusky,OH,support@mfcdsoftware.net
wyomingcountyny.gov,County,Non-Federal Agency,Wyoming County,Warsaw,NY,bsikes@wyomingco.net
wyomingcountypa.gov,County,Non-Federal Agency,Wyoming County,Tunkhannock,PA,itstaff@wycopa.org
yadkincounty.gov,County,Non-Federal Agency,Yadkin County,Yadkinville,NC,cjmcdaniel@yadkincountync.gov
yadkincountync.gov,County,Non-Federal Agency,Yadkin County,Yadkinville,NC,cjmcdaniel@yadkincountync.gov
yamhillcounty.gov,County,Non-Federal Agency,Yamhill County,McMinnville,OR,domains@co.yamhill.or.us
yanceycountync.gov,County,Non-Federal Agency,Yancey County Courthouse,Burnsville,NC,(blank)
yatescountyny.gov,County,Non-Federal Agency,Yates County,Penn Yan,NY,ychelpdesk@yatescounty.org
yatescountysheriff.gov,County,Non-Federal Agency,Yates County,Penn Yan,NY,nocadmins@yatescounty.org
yavapaiaz.gov,County,Non-Federal Agency,Yavapai County - ITS,Prescott,AZ,ITS-SecurityTeam@yavapaiaz.gov
yazoocountyms.gov,County,Non-Federal Agency,Yazoo County Board of Supervisors,Yazoo City,MS,(blank)
ycfld.gov,County,Non-Federal Agency,Yavapai County Free Library District ,Prescott,AZ,ylnsys@yln.info
ycsoaz.gov,County,Non-Federal Agency,Yavapai County,Prescott,AZ,ITS-SecurityTeam@yavapaiaz.gov
yeadonboroughpa.gov,County,Non-Federal Agency,Yeadon Borough,Yeadon,PA,support@waytek.com
yellcosheriffar.gov,County,Non-Federal Agency,Yell County Sherrif's Department,Danville,AR,security@yellcosheriffar.gov
yellcountyar.gov,County,Non-Federal Agency,Yell County,Danville,AR,braxtonlay@gmail.com
yellowstonecountymt.gov,County,Non-Federal Agency,Yellowstone County,Billings,MT,webhelp@yellowstonecountymt.gov
yolocounty.gov,County,Non-Federal Agency,Yolo County,Woodland,CA,itproduction@yolocounty.org
yorkcounty.gov,County,Non-Federal Agency,"County of York, VA",Yorktown,VA,wyatt@yorkcounty.gov
yorkcountymaine.gov,County,Non-Federal Agency,County of York Maine,Alfred,ME,helpdesk@yorkcountymaine.gov
yorkcountyne.gov,County,Non-Federal Agency,York County,York,NE,lluft@yorkcountyne.net
yorkcountypa.gov,County,Non-Federal Agency,County of York,York,PA,networkingservices@yorkcountypa.gov
yorkcountysc.gov,County,Non-Federal Agency,York County Government,York,SC,Tony.Ellis@yorkcountygov.com
yumacountyaz.gov,County,Non-Federal Agency,Yuma County Arizona,Yuma,AZ,(blank)
yumacountyco.gov,County,Non-Federal Agency,Yuma County Colorado,Wray,CO,support@teryxinc.com
zapatacountytx.gov,County,Non-Federal Agency,Zapata County,Zapata,TX,(blank)
zerowastesonoma.gov,County,Non-Federal Agency,Sonoma County Waste Management Agency,Santa Rosa,CA,katherine.cushwa@sonoma-county.org
adaircomo.gov,County,,County of Adair,Kirksville,MO,(blank)
adaircosomo.gov,County,,Adair County Law Enforcement Center,Kirksville,MO,(blank)
alamedacountyca.gov,County,,Alameda County,Oakland,CA,(blank)
antrimcountymi.gov,County,,Antrim County,Bellaire,MI,it@antrimcountymi.gov
bayfieldcountywi.gov,County,,Bayfield County WI,WASHBURN,WI,(blank)
bedfordcountyvaes.gov,County,,"Bedford County, Virginia",Bedford,VA,(blank)
branchcounty.gov,County,,"County of Branch, MI",Coldwater,MI,(blank)
cooscountynh.gov,County,,Coos County,West Stewartstown,NH,(blank)
cooscountyor.gov,County,,Coos County Oregon,Coquille,OR,(blank)
dadecountymo.gov,County,,Dade County Courthouse,Greenfield,MO,(blank)
